sched,ocs,dp,reuse,wbd,bank,regb,ocu,rfc,case_label,op,stage,stall,remain
lrr,3,4,0,1,2,8,8,1,hotspot,INTP_OP,SCHEDULER,315903,1462556
lrr,3,4,0,1,2,8,8,1,hotspot,INTP_OP,OPERAND_COLLECTOR,279451,799498
lrr,3,4,0,1,2,8,8,1,hotspot,INTP_OP,EXECUTION_PIPELINE,0,935090
lrr,3,4,0,1,2,8,8,1,hotspot,INTP_OP,WRITEBACK,3557,197406
lrr,3,4,0,1,2,8,8,1,hotspot,LOAD_OP,SCHEDULER,180125,408029
lrr,3,4,0,1,2,8,8,1,hotspot,LOAD_OP,OPERAND_COLLECTOR,323622,602110
lrr,3,4,0,1,2,8,8,1,hotspot,LOAD_OP,EXECUTION_PIPELINE,0,13616323
lrr,3,4,0,1,2,8,8,1,hotspot,LOAD_OP,WRITEBACK,0,0
lrr,3,4,0,1,2,8,8,1,hotspot,SFU_OP,SCHEDULER,173,14509
lrr,3,4,0,1,2,8,8,1,hotspot,SFU_OP,OPERAND_COLLECTOR,3080,34545
lrr,3,4,0,1,2,8,8,1,hotspot,SFU_OP,EXECUTION_PIPELINE,0,350877
lrr,3,4,0,1,2,8,8,1,hotspot,SFU_OP,WRITEBACK,4,14339
lrr,3,4,0,1,2,8,8,1,hotspot,SP_OP,SCHEDULER,529672,935723
lrr,3,4,0,1,2,8,8,1,hotspot,SP_OP,OPERAND_COLLECTOR,2968,200813
lrr,3,4,0,1,2,8,8,1,hotspot,SP_OP,EXECUTION_PIPELINE,0,369552
lrr,3,4,0,1,2,8,8,1,hotspot,SP_OP,WRITEBACK,3007,95395
lrr,3,4,0,1,2,8,8,1,lud,ALU_OP,SCHEDULER,510,2594
lrr,3,4,0,1,2,8,8,1,lud,ALU_OP,OPERAND_COLLECTOR,1648,4556
lrr,3,4,0,1,2,8,8,1,lud,ALU_OP,EXECUTION_PIPELINE,0,6302
lrr,3,4,0,1,2,8,8,1,lud,ALU_OP,WRITEBACK,0,1342
lrr,3,4,0,1,2,8,8,1,lud,INTP_OP,SCHEDULER,10514,24594
lrr,3,4,0,1,2,8,8,1,lud,INTP_OP,OPERAND_COLLECTOR,4212,19661
lrr,3,4,0,1,2,8,8,1,lud,INTP_OP,EXECUTION_PIPELINE,0,29263
lrr,3,4,0,1,2,8,8,1,lud,INTP_OP,WRITEBACK,0,6490
lrr,3,4,0,1,2,8,8,1,lud,LOAD_OP,SCHEDULER,17748,58983
lrr,3,4,0,1,2,8,8,1,lud,LOAD_OP,OPERAND_COLLECTOR,29340,55239
lrr,3,4,0,1,2,8,8,1,lud,LOAD_OP,EXECUTION_PIPELINE,0,933478
lrr,3,4,0,1,2,8,8,1,lud,LOAD_OP,WRITEBACK,0,0
lrr,3,4,0,1,2,8,8,1,lud,SFU_OP,SCHEDULER,5914,6424
lrr,3,4,0,1,2,8,8,1,lud,SFU_OP,OPERAND_COLLECTOR,0,312
lrr,3,4,0,1,2,8,8,1,lud,SFU_OP,EXECUTION_PIPELINE,0,3588
lrr,3,4,0,1,2,8,8,1,lud,SFU_OP,WRITEBACK,0,156
lrr,3,4,0,1,2,8,8,1,lud,SP_OP,SCHEDULER,129902,147024
lrr,3,4,0,1,2,8,8,1,lud,SP_OP,OPERAND_COLLECTOR,8,15571
lrr,3,4,0,1,2,8,8,1,lud,SP_OP,EXECUTION_PIPELINE,0,20256
lrr,3,4,0,1,2,8,8,1,lud,SP_OP,WRITEBACK,0,5064
lrr,3,4,0,1,2,8,8,1,nn,ALU_OP,SCHEDULER,114081,358478
lrr,3,4,0,1,2,8,8,1,nn,ALU_OP,OPERAND_COLLECTOR,43462,143721
lrr,3,4,0,1,2,8,8,1,nn,ALU_OP,EXECUTION_PIPELINE,0,192798
lrr,3,4,0,1,2,8,8,1,nn,ALU_OP,WRITEBACK,304,42170
lrr,3,4,0,1,2,8,8,1,nn,INTP_OP,SCHEDULER,1886667,6570879
lrr,3,4,0,1,2,8,8,1,nn,INTP_OP,OPERAND_COLLECTOR,153293,813213
lrr,3,4,0,1,2,8,8,1,nn,INTP_OP,EXECUTION_PIPELINE,0,666782
lrr,3,4,0,1,2,8,8,1,nn,INTP_OP,WRITEBACK,825,145186
lrr,3,4,0,1,2,8,8,1,nn,LOAD_OP,SCHEDULER,2329855,8574217
lrr,3,4,0,1,2,8,8,1,nn,LOAD_OP,OPERAND_COLLECTOR,15240693,19469187
lrr,3,4,0,1,2,8,8,1,nn,LOAD_OP,EXECUTION_PIPELINE,0,228628248
lrr,3,4,0,1,2,8,8,1,nn,LOAD_OP,WRITEBACK,0,0
lrr,3,4,0,1,2,8,8,1,nn,SFU_OP,SCHEDULER,22638,37633
lrr,3,4,0,1,2,8,8,1,nn,SFU_OP,OPERAND_COLLECTOR,279,10189
lrr,3,4,0,1,2,8,8,1,nn,SFU_OP,EXECUTION_PIPELINE,0,87253
lrr,3,4,0,1,2,8,8,1,nn,SFU_OP,WRITEBACK,0,3752
lrr,3,4,0,1,2,8,8,1,nn,SPECIALIZED_UNIT_1_OP,SCHEDULER,12404,22085
lrr,3,4,0,1,2,8,8,1,nn,SPECIALIZED_UNIT_1_OP,OPERAND_COLLECTOR,15300,31626
lrr,3,4,0,1,2,8,8,1,nn,SPECIALIZED_UNIT_1_OP,EXECUTION_PIPELINE,0,38818
lrr,3,4,0,1,2,8,8,1,nn,SPECIALIZED_UNIT_1_OP,WRITEBACK,1,4346
lrr,3,4,0,1,2,8,8,1,nn,SP_OP,SCHEDULER,324222,651352
lrr,3,4,0,1,2,8,8,1,nn,SP_OP,OPERAND_COLLECTOR,8215,258391
lrr,3,4,0,1,2,8,8,1,nn,SP_OP,EXECUTION_PIPELINE,0,390208
lrr,3,4,0,1,2,8,8,1,nn,SP_OP,WRITEBACK,7370,104922
lrr,3,4,0,1,2,8,8,1,nw,ALU_OP,SCHEDULER,28,924
lrr,3,4,0,1,2,8,8,1,nw,ALU_OP,OPERAND_COLLECTOR,256,1564
lrr,3,4,0,1,2,8,8,1,nw,ALU_OP,EXECUTION_PIPELINE,0,3136
lrr,3,4,0,1,2,8,8,1,nw,ALU_OP,WRITEBACK,0,640
lrr,3,4,0,1,2,8,8,1,nw,INTP_OP,SCHEDULER,112462,181020
lrr,3,4,0,1,2,8,8,1,nw,INTP_OP,OPERAND_COLLECTOR,1432,33170
lrr,3,4,0,1,2,8,8,1,nw,INTP_OP,EXECUTION_PIPELINE,0,63052
lrr,3,4,0,1,2,8,8,1,nw,INTP_OP,WRITEBACK,0,15128
lrr,3,4,0,1,2,8,8,1,nw,LOAD_OP,SCHEDULER,9104,32140
lrr,3,4,0,1,2,8,8,1,nw,LOAD_OP,OPERAND_COLLECTOR,7360,34496
lrr,3,4,0,1,2,8,8,1,nw,LOAD_OP,EXECUTION_PIPELINE,0,2100552
lrr,3,4,0,1,2,8,8,1,nw,LOAD_OP,WRITEBACK,0,0
lrr,3,4,0,1,2,8,8,1,pathfinder,ALU_OP,SCHEDULER,2988,209164
lrr,3,4,0,1,2,8,8,1,pathfinder,ALU_OP,OPERAND_COLLECTOR,1835,7942
lrr,3,4,0,1,2,8,8,1,pathfinder,ALU_OP,EXECUTION_PIPELINE,0,11709
lrr,3,4,0,1,2,8,8,1,pathfinder,ALU_OP,WRITEBACK,0,2600
lrr,3,4,0,1,2,8,8,1,pathfinder,INTP_OP,SCHEDULER,345880,379681
lrr,3,4,0,1,2,8,8,1,pathfinder,INTP_OP,OPERAND_COLLECTOR,14062,41520
lrr,3,4,0,1,2,8,8,1,pathfinder,INTP_OP,EXECUTION_PIPELINE,0,50708
lrr,3,4,0,1,2,8,8,1,pathfinder,INTP_OP,WRITEBACK,0,11008
lrr,3,4,0,1,2,8,8,1,pathfinder,LOAD_OP,SCHEDULER,18934,33751
lrr,3,4,0,1,2,8,8,1,pathfinder,LOAD_OP,OPERAND_COLLECTOR,11087,26973
lrr,3,4,0,1,2,8,8,1,pathfinder,LOAD_OP,EXECUTION_PIPELINE,0,1842281
lrr,3,4,0,1,2,8,8,1,pathfinder,LOAD_OP,WRITEBACK,0,0
lrr,3,4,0,1,2,8,8,1,srad_v2,ALU_OP,SCHEDULER,628821,799185
lrr,3,4,0,1,2,8,8,1,srad_v2,ALU_OP,OPERAND_COLLECTOR,26160,88142
lrr,3,4,0,1,2,8,8,1,srad_v2,ALU_OP,EXECUTION_PIPELINE,0,97687
lrr,3,4,0,1,2,8,8,1,srad_v2,ALU_OP,WRITEBACK,225,21985
lrr,3,4,0,1,2,8,8,1,srad_v2,DP_OP,SCHEDULER,966428,1424855
lrr,3,4,0,1,2,8,8,1,srad_v2,DP_OP,OPERAND_COLLECTOR,363672,403705
lrr,3,4,0,1,2,8,8,1,srad_v2,DP_OP,EXECUTION_PIPELINE,0,1284076
lrr,3,4,0,1,2,8,8,1,srad_v2,DP_OP,WRITEBACK,0,11264
lrr,3,4,0,1,2,8,8,1,srad_v2,INTP_OP,SCHEDULER,270676,1156848
lrr,3,4,0,1,2,8,8,1,srad_v2,INTP_OP,OPERAND_COLLECTOR,85415,307423
lrr,3,4,0,1,2,8,8,1,srad_v2,INTP_OP,EXECUTION_PIPELINE,0,379333
lrr,3,4,0,1,2,8,8,1,srad_v2,INTP_OP,WRITEBACK,307,83379
lrr,3,4,0,1,2,8,8,1,srad_v2,LOAD_OP,SCHEDULER,316260,685471
lrr,3,4,0,1,2,8,8,1,srad_v2,LOAD_OP,OPERAND_COLLECTOR,366451,555691
lrr,3,4,0,1,2,8,8,1,srad_v2,LOAD_OP,EXECUTION_PIPELINE,0,14382427
lrr,3,4,0,1,2,8,8,1,srad_v2,LOAD_OP,WRITEBACK,0,0
lrr,3,4,0,1,2,8,8,1,srad_v2,SFU_OP,SCHEDULER,17773,26054
lrr,3,4,0,1,2,8,8,1,srad_v2,SFU_OP,OPERAND_COLLECTOR,239,12077
lrr,3,4,0,1,2,8,8,1,srad_v2,SFU_OP,EXECUTION_PIPELINE,0,119759
lrr,3,4,0,1,2,8,8,1,srad_v2,SFU_OP,WRITEBACK,32,5152
lrr,3,4,0,1,2,8,8,1,srad_v2,SP_OP,SCHEDULER,695602,1043825
lrr,3,4,0,1,2,8,8,1,srad_v2,SP_OP,OPERAND_COLLECTOR,1432,109247
lrr,3,4,0,1,2,8,8,1,srad_v2,SP_OP,EXECUTION_PIPELINE,0,182272
lrr,3,4,0,1,2,8,8,1,srad_v2,SP_OP,WRITEBACK,1295,46863
lrr,3,4,0,1,2,8,8,1,streamcluster,ALU_OP,SCHEDULER,1210156,2908443
lrr,3,4,0,1,2,8,8,1,streamcluster,ALU_OP,OPERAND_COLLECTOR,134911,334293
lrr,3,4,0,1,2,8,8,1,streamcluster,ALU_OP,EXECUTION_PIPELINE,0,358054
lrr,3,4,0,1,2,8,8,1,streamcluster,ALU_OP,WRITEBACK,65,75725
lrr,3,4,0,1,2,8,8,1,streamcluster,INTP_OP,SCHEDULER,3209828,4538991
lrr,3,4,0,1,2,8,8,1,streamcluster,INTP_OP,OPERAND_COLLECTOR,128464,1369822
lrr,3,4,0,1,2,8,8,1,streamcluster,INTP_OP,EXECUTION_PIPELINE,0,695129
lrr,3,4,0,1,2,8,8,1,streamcluster,INTP_OP,WRITEBACK,81,154781
lrr,3,4,0,1,2,8,8,1,streamcluster,LOAD_OP,SCHEDULER,4727443,12674186
lrr,3,4,0,1,2,8,8,1,streamcluster,LOAD_OP,OPERAND_COLLECTOR,30837845,35310950
lrr,3,4,0,1,2,8,8,1,streamcluster,LOAD_OP,EXECUTION_PIPELINE,0,227867998
lrr,3,4,0,1,2,8,8,1,streamcluster,LOAD_OP,WRITEBACK,0,0
lrr,3,4,0,1,2,8,8,1,streamcluster,SP_OP,SCHEDULER,5336174,6414769
lrr,3,4,0,1,2,8,8,1,streamcluster,SP_OP,OPERAND_COLLECTOR,8528,445558
lrr,3,4,0,1,2,8,8,1,streamcluster,SP_OP,EXECUTION_PIPELINE,0,582400
lrr,3,4,0,1,2,8,8,1,streamcluster,SP_OP,WRITEBACK,3980,149580
